Tanggal,Suku Bunga H-5,Suku Bunga The FED H-5,Data Inflasi H-5,Index Dollar H-5,Kurs Rupiah H-5,Harga Emas H-5,Suku Bunga H-4,Suku Bunga The FED H-4,Data Inflasi H-4,Index Dollar H-4,Kurs Rupiah H-4,Harga Emas H-4,Suku Bunga H-3,Suku Bunga The FED H-3,Data Inflasi H-3,Index Dollar H-3,Kurs Rupiah H-3,Harga Emas H-3,Suku Bunga H-2,Suku Bunga The FED H-2,Data Inflasi H-2,Index Dollar H-2,Kurs Rupiah H-2,Harga Emas H-2,Suku Bunga H-1,Suku Bunga The FED H-1,Data Inflasi H-1,Index Dollar H-1,Kurs Rupiah H-1,Harga Emas H-1,Suku Bunga,Suku Bunga The FED,Data Inflasi,Index Dollar,Kurs Rupiah,Harga Emas,Harga Emas IDR
2023-06-07,5.75,5.25,3.52,104.01,14902.0,1960.6,5.75,5.25,3.52,104.01,14896.33,1962.3,5.75,5.25,3.52,104.0,14890.67,1964.0,5.75,5.25,3.52,104.0,14885.0,1965.7,5.75,5.25,3.52,104.13,14855.0,1972.9,5.75,5.25,3.52,104.1,14875.0,1949.9,1060000.0
2023-06-08,5.75,5.25,3.52,104.01,14896.33,1962.3,5.75,5.25,3.52,104.0,14890.67,1964.0,5.75,5.25,3.52,104.0,14885.0,1965.7,5.75,5.25,3.52,104.13,14855.0,1972.9,5.75,5.25,3.52,104.1,14875.0,1949.9,5.75,5.25,3.52,103.34,14890.0,1969.9,1052000.0
2023-06-09,5.75,5.25,3.52,104.0,14890.67,1964.0,5.75,5.25,3.52,104.0,14885.0,1965.7,5.75,5.25,3.52,104.13,14855.0,1972.9,5.75,5.25,3.52,104.1,14875.0,1949.9,5.75,5.25,3.52,103.34,14890.0,1969.9,5.75,5.25,3.52,103.56,14835.0,1968.4,1062000.0
2023-06-10,5.75,5.25,3.52,104.0,14885.0,1965.7,5.75,5.25,3.52,104.13,14855.0,1972.9,5.75,5.25,3.52,104.1,14875.0,1949.9,5.75,5.25,3.52,103.34,14890.0,1969.9,5.75,5.25,3.52,103.56,14835.0,1968.4,5.75,5.25,3.52,103.59,14843.33,1965.9,1062000.0
2023-06-11,5.75,5.25,3.52,104.13,14855.0,1972.9,5.75,5.25,3.52,104.1,14875.0,1949.9,5.75,5.25,3.52,103.34,14890.0,1969.9,5.75,5.25,3.52,103.56,14835.0,1968.4,5.75,5.25,3.52,103.59,14843.33,1965.9,5.75,5.25,3.52,103.62,14851.67,1963.4,1062000.0
2023-06-12,5.75,5.25,3.52,104.1,14875.0,1949.9,5.75,5.25,3.52,103.34,14890.0,1969.9,5.75,5.25,3.52,103.56,14835.0,1968.4,5.75,5.25,3.52,103.59,14843.33,1965.9,5.75,5.25,3.52,103.62,14851.67,1963.4,5.75,5.25,3.52,103.65,14860.0,1960.9,1062000.0
2023-06-13,5.75,5.25,3.52,103.34,14890.0,1969.9,5.75,5.25,3.52,103.56,14835.0,1968.4,5.75,5.25,3.52,103.59,14843.33,1965.9,5.75,5.25,3.52,103.62,14851.67,1963.4,5.75,5.25,3.52,103.65,14860.0,1960.9,5.75,5.25,3.52,103.34,14855.0,1949.9,1059000.0
2023-06-14,5.75,5.25,3.52,103.56,14835.0,1968.4,5.75,5.25,3.52,103.59,14843.33,1965.9,5.75,5.25,3.52,103.62,14851.67,1963.4,5.75,5.25,3.52,103.65,14860.0,1960.9,5.75,5.25,3.52,103.34,14855.0,1949.9,5.75,5.25,3.52,102.95,14895.0,1960.1,1053000.0
2023-06-15,5.75,5.25,3.52,103.59,14843.33,1965.9,5.75,5.25,3.52,103.62,14851.67,1963.4,5.75,5.25,3.52,103.65,14860.0,1960.9,5.75,5.25,3.52,103.34,14855.0,1949.9,5.75,5.25,3.52,102.95,14895.0,1960.1,5.75,5.25,3.52,102.11,14940.0,1961.8,1052000.0
2023-06-16,5.75,5.25,3.52,103.62,14851.67,1963.4,5.75,5.25,3.52,103.65,14860.0,1960.9,5.75,5.25,3.52,103.34,14855.0,1949.9,5.75,5.25,3.52,102.95,14895.0,1960.1,5.75,5.25,3.52,102.11,14940.0,1961.8,5.75,5.25,3.52,102.24,14930.0,1962.2,1061000.0
2023-06-17,5.75,5.25,3.52,103.65,14860.0,1960.9,5.75,5.25,3.52,103.34,14855.0,1949.9,5.75,5.25,3.52,102.95,14895.0,1960.1,5.75,5.25,3.52,102.11,14940.0,1961.8,5.75,5.25,3.52,102.24,14930.0,1962.2,5.75,5.25,3.52,102.33,14950.0,1957.37,1063000.0
2023-06-18,5.75,5.25,3.52,103.34,14855.0,1949.9,5.75,5.25,3.52,102.95,14895.0,1960.1,5.75,5.25,3.52,102.11,14940.0,1961.8,5.75,5.25,3.52,102.24,14930.0,1962.2,5.75,5.25,3.52,102.33,14950.0,1957.37,5.75,5.25,3.52,102.43,14970.0,1952.53,1063000.0
2023-06-19,5.75,5.25,3.52,102.95,14895.0,1960.1,5.75,5.25,3.52,102.11,14940.0,1961.8,5.75,5.25,3.52,102.24,14930.0,1962.2,5.75,5.25,3.52,102.33,14950.0,1957.37,5.75,5.25,3.52,102.43,14970.0,1952.53,5.75,5.25,3.52,102.52,14990.0,1947.7,1063000.0
2023-06-20,5.75,5.25,3.52,102.11,14940.0,1961.8,5.75,5.25,3.52,102.24,14930.0,1962.2,5.75,5.25,3.52,102.33,14950.0,1957.37,5.75,5.25,3.52,102.43,14970.0,1952.53,5.75,5.25,3.52,102.52,14990.0,1947.7,5.75,5.25,3.52,102.54,14995.0,1938.9,1061000.0
2023-06-21,5.75,5.25,3.52,102.24,14930.0,1962.2,5.75,5.25,3.52,102.33,14950.0,1957.37,5.75,5.25,3.52,102.43,14970.0,1952.53,5.75,5.25,3.52,102.52,14990.0,1947.7,5.75,5.25,3.52,102.54,14995.0,1938.9,5.75,5.25,3.52,102.07,14940.0,1936.1,1057000.0
2023-06-22,5.75,5.25,3.52,102.33,14950.0,1957.37,5.75,5.25,3.52,102.43,14970.0,1952.53,5.75,5.25,3.52,102.52,14990.0,1947.7,5.75,5.25,3.52,102.54,14995.0,1938.9,5.75,5.25,3.52,102.07,14940.0,1936.1,5.75,5.25,3.52,102.39,14935.0,1915.0,1058000.0
2023-06-23,5.75,5.25,3.52,102.43,14970.0,1952.53,5.75,5.25,3.52,102.52,14990.0,1947.7,5.75,5.25,3.52,102.54,14995.0,1938.9,5.75,5.25,3.52,102.07,14940.0,1936.1,5.75,5.25,3.52,102.39,14935.0,1915.0,5.75,5.25,3.52,102.9,14990.0,1921.0,1048000.0
2023-06-24,5.75,5.25,3.52,102.52,14990.0,1947.7,5.75,5.25,3.52,102.54,14995.0,1938.9,5.75,5.25,3.52,102.07,14940.0,1936.1,5.75,5.25,3.52,102.39,14935.0,1915.0,5.75,5.25,3.52,102.9,14990.0,1921.0,5.75,5.25,3.52,102.83,14996.67,1922.37,1047000.0
2023-06-25,5.75,5.25,3.52,102.54,14995.0,1938.9,5.75,5.25,3.52,102.07,14940.0,1936.1,5.75,5.25,3.52,102.39,14935.0,1915.0,5.75,5.25,3.52,102.9,14990.0,1921.0,5.75,5.25,3.52,102.83,14996.67,1922.37,5.75,5.25,3.52,102.76,15003.33,1923.73,1047000.0
2023-06-26,5.75,5.25,3.52,102.07,14940.0,1936.1,5.75,5.25,3.52,102.39,14935.0,1915.0,5.75,5.25,3.52,102.9,14990.0,1921.0,5.75,5.25,3.52,102.83,14996.67,1922.37,5.75,5.25,3.52,102.76,15003.33,1923.73,5.75,5.25,3.52,102.69,15010.0,1925.1,1050000.0
2023-06-27,5.75,5.25,3.52,102.39,14935.0,1915.0,5.75,5.25,3.52,102.9,14990.0,1921.0,5.75,5.25,3.52,102.83,14996.67,1922.37,5.75,5.25,3.52,102.76,15003.33,1923.73,5.75,5.25,3.52,102.69,15010.0,1925.1,5.75,5.25,3.52,102.49,14990.0,1915.1,1053000.0
2023-06-28,5.75,5.25,3.52,102.9,14990.0,1921.0,5.75,5.25,3.52,102.83,14996.67,1922.37,5.75,5.25,3.52,102.76,15003.33,1923.73,5.75,5.25,3.52,102.69,15010.0,1925.1,5.75,5.25,3.52,102.49,14990.0,1915.1,5.75,5.25,3.52,102.9,14987.9,1913.4,1052000.0
2023-06-29,5.75,5.25,3.52,102.83,14996.67,1922.37,5.75,5.25,3.52,102.76,15003.33,1923.73,5.75,5.25,3.52,102.69,15010.0,1925.1,5.75,5.25,3.52,102.49,14990.0,1915.1,5.75,5.25,3.52,102.9,14987.9,1913.4,5.75,5.25,3.52,103.34,15071.0,1917.9,1049000.0
2023-06-30,5.75,5.25,3.52,102.76,15003.33,1923.73,5.75,5.25,3.52,102.69,15010.0,1925.1,5.75,5.25,3.52,102.49,14990.0,1915.1,5.75,5.25,3.52,102.9,14987.9,1913.4,5.75,5.25,3.52,103.34,15071.0,1917.9,5.75,5.25,3.52,102.91,15040.4,1929.4,1049000.0
2023-07-01,5.75,5.25,3.52,102.69,15010.0,1925.1,5.75,5.25,3.52,102.49,14990.0,1915.1,5.75,5.25,3.52,102.9,14987.9,1913.4,5.75,5.25,3.52,103.34,15071.0,1917.9,5.75,5.25,3.52,102.91,15040.4,1929.4,5.75,5.5,3.08,102.93,15033.6,1929.43,1049000.0
2023-07-02,5.75,5.25,3.52,102.49,14990.0,1915.1,5.75,5.25,3.52,102.9,14987.9,1913.4,5.75,5.25,3.52,103.34,15071.0,1917.9,5.75,5.25,3.52,102.91,15040.4,1929.4,5.75,5.5,3.08,102.93,15033.6,1929.43,5.75,5.5,3.08,102.94,15026.8,1929.47,1049000.0
2023-07-03,5.75,5.25,3.52,102.9,14987.9,1913.4,5.75,5.25,3.52,103.34,15071.0,1917.9,5.75,5.25,3.52,102.91,15040.4,1929.4,5.75,5.5,3.08,102.93,15033.6,1929.43,5.75,5.5,3.08,102.94,15026.8,1929.47,5.75,5.5,3.08,102.96,15020.0,1929.5,1054000.0
2023-07-04,5.75,5.25,3.52,103.34,15071.0,1917.9,5.75,5.25,3.52,102.91,15040.4,1929.4,5.75,5.5,3.08,102.93,15033.6,1929.43,5.75,5.5,3.08,102.94,15026.8,1929.47,5.75,5.5,3.08,102.96,15020.0,1929.5,5.75,5.5,3.08,103.04,14990.0,1927.1,1054000.0
2023-07-05,5.75,5.25,3.52,102.91,15040.4,1929.4,5.75,5.5,3.08,102.93,15033.6,1929.43,5.75,5.5,3.08,102.94,15026.8,1929.47,5.75,5.5,3.08,102.96,15020.0,1929.5,5.75,5.5,3.08,103.04,14990.0,1927.1,5.75,5.5,3.08,103.37,15010.0,1927.1,1058000.0
2023-07-06,5.75,5.5,3.08,102.93,15033.6,1929.43,5.75,5.5,3.08,102.94,15026.8,1929.47,5.75,5.5,3.08,102.96,15020.0,1929.5,5.75,5.5,3.08,103.04,14990.0,1927.1,5.75,5.5,3.08,103.37,15010.0,1927.1,5.75,5.5,3.08,103.07,15040.0,1915.4,1053000.0
2023-07-07,5.75,5.5,3.08,102.94,15026.8,1929.47,5.75,5.5,3.08,102.96,15020.0,1929.5,5.75,5.5,3.08,103.04,14990.0,1927.1,5.75,5.5,3.08,103.37,15010.0,1927.1,5.75,5.5,3.08,103.07,15040.0,1915.4,5.75,5.5,3.08,102.27,15130.0,1932.5,1050000.0
2023-07-08,5.75,5.5,3.08,102.96,15020.0,1929.5,5.75,5.5,3.08,103.04,14990.0,1927.1,5.75,5.5,3.08,103.37,15010.0,1927.1,5.75,5.5,3.08,103.07,15040.0,1915.4,5.75,5.5,3.08,102.27,15130.0,1932.5,5.75,5.5,3.08,102.17,15150.0,1932.0,1059000.0
2023-07-09,5.75,5.5,3.08,103.04,14990.0,1927.1,5.75,5.5,3.08,103.37,15010.0,1927.1,5.75,5.5,3.08,103.07,15040.0,1915.4,5.75,5.5,3.08,102.27,15130.0,1932.5,5.75,5.5,3.08,102.17,15150.0,1932.0,5.75,5.5,3.08,102.07,15170.0,1931.5,1059000.0
2023-07-10,5.75,5.5,3.08,103.37,15010.0,1927.1,5.75,5.5,3.08,103.07,15040.0,1915.4,5.75,5.5,3.08,102.27,15130.0,1932.5,5.75,5.5,3.08,102.17,15150.0,1932.0,5.75,5.5,3.08,102.07,15170.0,1931.5,5.75,5.5,3.08,101.97,15190.0,1931.0,1059000.0
2023-07-11,5.75,5.5,3.08,103.07,15040.0,1915.4,5.75,5.5,3.08,102.27,15130.0,1932.5,5.75,5.5,3.08,102.17,15150.0,1932.0,5.75,5.5,3.08,102.07,15170.0,1931.5,5.75,5.5,3.08,101.97,15190.0,1931.0,5.75,5.5,3.08,101.73,15135.0,1937.1,1064000.0
2023-07-12,5.75,5.5,3.08,102.27,15130.0,1932.5,5.75,5.5,3.08,102.17,15150.0,1932.0,5.75,5.5,3.08,102.07,15170.0,1931.5,5.75,5.5,3.08,101.97,15190.0,1931.0,5.75,5.5,3.08,101.73,15135.0,1937.1,5.75,5.5,3.08,100.52,15075.0,1961.7,1071000.0
2023-07-13,5.75,5.5,3.08,102.17,15150.0,1932.0,5.75,5.5,3.08,102.07,15170.0,1931.5,5.75,5.5,3.08,101.97,15190.0,1931.0,5.75,5.5,3.08,101.73,15135.0,1937.1,5.75,5.5,3.08,100.52,15075.0,1961.7,5.75,5.5,3.08,99.77,14965.0,1963.8,1082000.0
2023-07-14,5.75,5.5,3.08,102.07,15170.0,1931.5,5.75,5.5,3.08,101.97,15190.0,1931.0,5.75,5.5,3.08,101.73,15135.0,1937.1,5.75,5.5,3.08,100.52,15075.0,1961.7,5.75,5.5,3.08,99.77,14965.0,1963.8,5.75,5.5,3.08,99.91,14955.0,1964.4,1080000.0
2023-07-15,5.75,5.5,3.08,101.97,15190.0,1931.0,5.75,5.5,3.08,101.73,15135.0,1937.1,5.75,5.5,3.08,100.52,15075.0,1961.7,5.75,5.5,3.08,99.77,14965.0,1963.8,5.75,5.5,3.08,99.91,14955.0,1964.4,5.75,5.5,3.08,99.89,14970.0,1961.73,1074000.0
2023-07-16,5.75,5.5,3.08,101.73,15135.0,1937.1,5.75,5.5,3.08,100.52,15075.0,1961.7,5.75,5.5,3.08,99.77,14965.0,1963.8,5.75,5.5,3.08,99.91,14955.0,1964.4,5.75,5.5,3.08,99.89,14970.0,1961.73,5.75,5.5,3.08,99.86,14985.0,1959.07,1074000.0
2023-07-17,5.75,5.5,3.08,100.52,15075.0,1961.7,5.75,5.5,3.08,99.77,14965.0,1963.8,5.75,5.5,3.08,99.91,14955.0,1964.4,5.75,5.5,3.08,99.89,14970.0,1961.73,5.75,5.5,3.08,99.86,14985.0,1959.07,5.75,5.5,3.08,99.84,15000.0,1956.4,1073000.0
2023-07-18,5.75,5.5,3.08,99.77,14965.0,1963.8,5.75,5.5,3.08,99.91,14955.0,1964.4,5.75,5.5,3.08,99.89,14970.0,1961.73,5.75,5.5,3.08,99.86,14985.0,1959.07,5.75,5.5,3.08,99.84,15000.0,1956.4,5.75,5.5,3.08,99.94,14990.0,1980.8,1072000.0
2023-07-19,5.75,5.5,3.08,99.91,14955.0,1964.4,5.75,5.5,3.08,99.89,14970.0,1961.73,5.75,5.5,3.08,99.86,14985.0,1959.07,5.75,5.5,3.08,99.84,15000.0,1956.4,5.75,5.5,3.08,99.94,14990.0,1980.8,5.75,5.5,3.08,100.28,14999.0,1980.8,1080000.0
2023-07-20,5.75,5.5,3.08,99.89,14970.0,1961.73,5.75,5.5,3.08,99.86,14985.0,1959.07,5.75,5.5,3.08,99.84,15000.0,1956.4,5.75,5.5,3.08,99.94,14990.0,1980.8,5.75,5.5,3.08,100.28,14999.0,1980.8,5.75,5.5,3.08,100.88,14985.0,1970.9,1080000.0
2023-07-21,5.75,5.5,3.08,99.86,14985.0,1959.07,5.75,5.5,3.08,99.84,15000.0,1956.4,5.75,5.5,3.08,99.94,14990.0,1980.8,5.75,5.5,3.08,100.28,14999.0,1980.8,5.75,5.5,3.08,100.88,14985.0,1970.9,5.75,5.5,3.08,101.07,15020.0,1966.6,1077000.0
2023-07-22,5.75,5.5,3.08,99.84,15000.0,1956.4,5.75,5.5,3.08,99.94,14990.0,1980.8,5.75,5.5,3.08,100.28,14999.0,1980.8,5.75,5.5,3.08,100.88,14985.0,1970.9,5.75,5.5,3.08,101.07,15020.0,1966.6,5.75,5.5,3.08,101.16,15020.0,1965.13,1072000.0
2023-07-23,5.75,5.5,3.08,99.94,14990.0,1980.8,5.75,5.5,3.08,100.28,14999.0,1980.8,5.75,5.5,3.08,100.88,14985.0,1970.9,5.75,5.5,3.08,101.07,15020.0,1966.6,5.75,5.5,3.08,101.16,15020.0,1965.13,5.75,5.5,3.08,101.26,15020.0,1963.67,1072000.0
2023-07-24,5.75,5.5,3.08,100.28,14999.0,1980.8,5.75,5.5,3.08,100.88,14985.0,1970.9,5.75,5.5,3.08,101.07,15020.0,1966.6,5.75,5.5,3.08,101.16,15020.0,1965.13,5.75,5.5,3.08,101.26,15020.0,1963.67,5.75,5.5,3.08,101.35,15020.0,1962.2,1072000.0
2023-07-25,5.75,5.5,3.08,100.88,14985.0,1970.9,5.75,5.5,3.08,101.07,15020.0,1966.6,5.75,5.5,3.08,101.16,15020.0,1965.13,5.75,5.5,3.08,101.26,15020.0,1963.67,5.75,5.5,3.08,101.35,15020.0,1962.2,5.75,5.5,3.08,101.35,14990.0,1963.7,1071000.0
2023-07-26,5.75,5.5,3.08,101.07,15020.0,1966.6,5.75,5.5,3.08,101.16,15020.0,1965.13,5.75,5.5,3.08,101.26,15020.0,1963.67,5.75,5.5,3.08,101.35,15020.0,1962.2,5.75,5.5,3.08,101.35,14990.0,1963.7,5.75,5.5,3.08,100.89,15015.0,1970.1,1075000.0
2023-07-27,5.75,5.5,3.08,101.16,15020.0,1965.13,5.75,5.5,3.08,101.26,15020.0,1963.67,5.75,5.5,3.08,101.35,15020.0,1962.2,5.75,5.5,3.08,101.35,14990.0,1963.7,5.75,5.5,3.08,100.89,15015.0,1970.1,5.75,5.5,3.08,101.77,14995.0,1945.7,1076000.0
2023-07-28,5.75,5.5,3.08,101.26,15020.0,1963.67,5.75,5.5,3.08,101.35,15020.0,1962.2,5.75,5.5,3.08,101.35,14990.0,1963.7,5.75,5.5,3.08,100.89,15015.0,1970.1,5.75,5.5,3.08,101.77,14995.0,1945.7,5.75,5.5,3.08,101.62,15090.0,1970.1,1068000.0
2023-07-29,5.75,5.5,3.08,101.35,15020.0,1962.2,5.75,5.5,3.08,101.35,14990.0,1963.7,5.75,5.5,3.08,100.89,15015.0,1970.1,5.75,5.5,3.08,101.77,14995.0,1945.7,5.75,5.5,3.08,101.62,15090.0,1970.1,5.75,5.5,3.08,101.7,15085.0,1973.27,1071000.0
2023-07-30,5.75,5.5,3.08,101.35,14990.0,1963.7,5.75,5.5,3.08,100.89,15015.0,1970.1,5.75,5.5,3.08,101.77,14995.0,1945.7,5.75,5.5,3.08,101.62,15090.0,1970.1,5.75,5.5,3.08,101.7,15085.0,1973.27,5.75,5.5,3.08,101.78,15080.0,1976.43,1071000.0
2023-07-31,5.75,5.5,3.08,100.89,15015.0,1970.1,5.75,5.5,3.08,101.77,14995.0,1945.7,5.75,5.5,3.08,101.62,15090.0,1970.1,5.75,5.5,3.08,101.7,15085.0,1973.27,5.75,5.5,3.08,101.78,15080.0,1976.43,5.75,5.5,3.08,101.86,15075.0,1979.6,1071000.0
2023-08-01,5.75,5.5,3.08,101.77,14995.0,1945.7,5.75,5.5,3.08,101.62,15090.0,1970.1,5.75,5.5,3.08,101.7,15085.0,1973.27,5.75,5.5,3.08,101.78,15080.0,1976.43,5.75,5.5,3.08,101.86,15075.0,1979.6,5.75,4.54,3.27,102.3,15110.0,1949.7,1078000.0
2023-08-02,5.75,5.5,3.08,101.62,15090.0,1970.1,5.75,5.5,3.08,101.7,15085.0,1973.27,5.75,5.5,3.08,101.78,15080.0,1976.43,5.75,5.5,3.08,101.86,15075.0,1979.6,5.75,4.54,3.27,102.3,15110.0,1949.7,5.75,4.54,3.27,102.59,15170.0,1946.0,1071000.0
2023-08-03,5.75,5.5,3.08,101.7,15085.0,1973.27,5.75,5.5,3.08,101.78,15080.0,1976.43,5.75,5.5,3.08,101.86,15075.0,1979.6,5.75,4.54,3.27,102.3,15110.0,1949.7,5.75,4.54,3.27,102.59,15170.0,1946.0,5.75,4.54,3.27,102.54,15180.0,1939.9,1067000.0
2023-08-04,5.75,5.5,3.08,101.78,15080.0,1976.43,5.75,5.5,3.08,101.86,15075.0,1979.6,5.75,4.54,3.27,102.3,15110.0,1949.7,5.75,4.54,3.27,102.59,15170.0,1946.0,5.75,4.54,3.27,102.54,15180.0,1939.9,5.75,4.54,3.27,102.02,15165.0,1946.9,1069000.0
2023-08-05,5.75,5.5,3.08,101.86,15075.0,1979.6,5.75,4.54,3.27,102.3,15110.0,1949.7,5.75,4.54,3.27,102.59,15170.0,1946.0,5.75,4.54,3.27,102.54,15180.0,1939.9,5.75,4.54,3.27,102.02,15165.0,1946.9,5.75,4.54,3.27,102.03,15170.0,1944.83,1074000.0
2023-08-06,5.75,4.54,3.27,102.3,15110.0,1949.7,5.75,4.54,3.27,102.59,15170.0,1946.0,5.75,4.54,3.27,102.54,15180.0,1939.9,5.75,4.54,3.27,102.02,15165.0,1946.9,5.75,4.54,3.27,102.03,15170.0,1944.83,5.75,4.54,3.27,102.04,15175.0,1942.77,1074000.0
2023-08-07,5.75,4.54,3.27,102.59,15170.0,1946.0,5.75,4.54,3.27,102.54,15180.0,1939.9,5.75,4.54,3.27,102.02,15165.0,1946.9,5.75,4.54,3.27,102.03,15170.0,1944.83,5.75,4.54,3.27,102.04,15175.0,1942.77,5.75,4.54,3.27,102.05,15180.0,1940.7,1074000.0
2023-08-08,5.75,4.54,3.27,102.54,15180.0,1939.9,5.75,4.54,3.27,102.02,15165.0,1946.9,5.75,4.54,3.27,102.03,15170.0,1944.83,5.75,4.54,3.27,102.04,15175.0,1942.77,5.75,4.54,3.27,102.05,15180.0,1940.7,5.75,4.54,3.27,102.53,15215.0,1930.8,1070000.0
2023-08-09,5.75,4.54,3.27,102.02,15165.0,1946.9,5.75,4.54,3.27,102.03,15170.0,1944.83,5.75,4.54,3.27,102.04,15175.0,1942.77,5.75,4.54,3.27,102.05,15180.0,1940.7,5.75,4.54,3.27,102.53,15215.0,1930.8,5.75,4.54,3.27,102.49,15190.0,1921.9,1066000.0
2023-08-10,5.75,4.54,3.27,102.03,15170.0,1944.83,5.75,4.54,3.27,102.04,15175.0,1942.77,5.75,4.54,3.27,102.05,15180.0,1940.7,5.75,4.54,3.27,102.53,15215.0,1930.8,5.75,4.54,3.27,102.49,15190.0,1921.9,5.75,4.54,3.27,102.52,15180.0,1920.1,1064000.0
2023-08-11,5.75,4.54,3.27,102.04,15175.0,1942.77,5.75,4.54,3.27,102.05,15180.0,1940.7,5.75,4.54,3.27,102.53,15215.0,1930.8,5.75,4.54,3.27,102.49,15190.0,1921.9,5.75,4.54,3.27,102.52,15180.0,1920.1,5.75,4.54,3.27,102.84,15210.0,1918.0,1062000.0
2023-08-12,5.75,4.54,3.27,102.05,15180.0,1940.7,5.75,4.54,3.27,102.53,15215.0,1930.8,5.75,4.54,3.27,102.49,15190.0,1921.9,5.75,4.54,3.27,102.52,15180.0,1920.1,5.75,4.54,3.27,102.84,15210.0,1918.0,5.75,4.54,3.27,102.96,15243.33,1917.2,1062000.0
2023-08-13,5.75,4.54,3.27,102.53,15215.0,1930.8,5.75,4.54,3.27,102.49,15190.0,1921.9,5.75,4.54,3.27,102.52,15180.0,1920.1,5.75,4.54,3.27,102.84,15210.0,1918.0,5.75,4.54,3.27,102.96,15243.33,1917.2,5.75,4.54,3.27,103.07,15276.67,1916.4,1062000.0
2023-08-14,5.75,4.54,3.27,102.49,15190.0,1921.9,5.75,4.54,3.27,102.52,15180.0,1920.1,5.75,4.54,3.27,102.84,15210.0,1918.0,5.75,4.54,3.27,102.96,15243.33,1917.2,5.75,4.54,3.27,103.07,15276.67,1916.4,5.75,4.54,3.27,103.19,15310.0,1915.6,1061000.0
2023-08-15,5.75,4.54,3.27,102.52,15180.0,1920.1,5.75,4.54,3.27,102.84,15210.0,1918.0,5.75,4.54,3.27,102.96,15243.33,1917.2,5.75,4.54,3.27,103.07,15276.67,1916.4,5.75,4.54,3.27,103.19,15310.0,1915.6,5.75,4.54,3.27,103.21,15335.0,1906.9,1060000.0
2023-08-16,5.75,4.54,3.27,102.84,15210.0,1918.0,5.75,4.54,3.27,102.96,15243.33,1917.2,5.75,4.54,3.27,103.07,15276.67,1916.4,5.75,4.54,3.27,103.19,15310.0,1915.6,5.75,4.54,3.27,103.21,15335.0,1906.9,5.75,4.54,3.27,103.43,15280.0,1900.2,1063000.0
2023-08-17,5.75,4.54,3.27,102.96,15243.33,1917.2,5.75,4.54,3.27,103.07,15276.67,1916.4,5.75,4.54,3.27,103.19,15310.0,1915.6,5.75,4.54,3.27,103.21,15335.0,1906.9,5.75,4.54,3.27,103.43,15280.0,1900.2,5.75,4.54,3.27,103.57,15361.8,1887.2,1060000.0
2023-08-18,5.75,4.54,3.27,103.07,15276.67,1916.4,5.75,4.54,3.27,103.19,15310.0,1915.6,5.75,4.54,3.27,103.21,15335.0,1906.9,5.75,4.54,3.27,103.43,15280.0,1900.2,5.75,4.54,3.27,103.57,15361.8,1887.2,5.75,4.54,3.27,103.38,15280.0,1888.7,1060000.0
2023-08-19,5.75,4.54,3.27,103.19,15310.0,1915.6,5.75,4.54,3.27,103.21,15335.0,1906.9,5.75,4.54,3.27,103.43,15280.0,1900.2,5.75,4.54,3.27,103.57,15361.8,1887.2,5.75,4.54,3.27,103.38,15280.0,1888.7,5.75,4.54,3.27,103.35,15293.33,1891.03,1057000.0
2023-08-20,5.75,4.54,3.27,103.21,15335.0,1906.9,5.75,4.54,3.27,103.43,15280.0,1900.2,5.75,4.54,3.27,103.57,15361.8,1887.2,5.75,4.54,3.27,103.38,15280.0,1888.7,5.75,4.54,3.27,103.35,15293.33,1891.03,5.75,4.54,3.27,103.33,15306.67,1893.37,1057000.0
2023-08-21,5.75,4.54,3.27,103.43,15280.0,1900.2,5.75,4.54,3.27,103.57,15361.8,1887.2,5.75,4.54,3.27,103.38,15280.0,1888.7,5.75,4.54,3.27,103.35,15293.33,1891.03,5.75,4.54,3.27,103.33,15306.67,1893.37,5.75,4.54,3.27,103.3,15320.0,1895.7,1057000.0
2023-08-22,5.75,4.54,3.27,103.57,15361.8,1887.2,5.75,4.54,3.27,103.38,15280.0,1888.7,5.75,4.54,3.27,103.35,15293.33,1891.03,5.75,4.54,3.27,103.33,15306.67,1893.37,5.75,4.54,3.27,103.3,15320.0,1895.7,5.75,4.54,3.27,103.56,15310.0,1898.6,1058000.0
2023-08-23,5.75,4.54,3.27,103.38,15280.0,1888.7,5.75,4.54,3.27,103.35,15293.33,1891.03,5.75,4.54,3.27,103.33,15306.67,1893.37,5.75,4.54,3.27,103.3,15320.0,1895.7,5.75,4.54,3.27,103.56,15310.0,1898.6,5.75,4.54,3.27,103.42,15290.0,1920.5,1062000.0
2023-08-24,5.75,4.54,3.27,103.35,15293.33,1891.03,5.75,4.54,3.27,103.33,15306.67,1893.37,5.75,4.54,3.27,103.3,15320.0,1895.7,5.75,4.54,3.27,103.56,15310.0,1898.6,5.75,4.54,3.27,103.42,15290.0,1920.5,5.75,4.54,3.27,103.98,15240.0,1919.1,1069000.0
2023-08-25,5.75,4.54,3.27,103.33,15306.67,1893.37,5.75,4.54,3.27,103.3,15320.0,1895.7,5.75,4.54,3.27,103.56,15310.0,1898.6,5.75,4.54,3.27,103.42,15290.0,1920.5,5.75,4.54,3.27,103.98,15240.0,1919.1,5.75,4.54,3.27,104.08,15290.0,1911.9,1069000.0
